images\argus2.jpg,0.0006920921,0.019609276,0.35654277,0.0012688355,0.034373906,0.023761827,0.0031144144,0.020416716,0.011188822,0.002883717,0.02191625,0.025722755,0.0024223223,0.04371715,0.037026927,0.002537671,0.07278502,0.03841111,0.0039218552,0.07532269,0.011650217,0.0027683685,0.032643676,0.00046139472,0.0017302302,0.004959993,0.0,0.0006920921,0.00046139472,0.0,0.00034604606,0.00011534868,0.0,0.00023069736,0.0,0.0,0.00023069736,0.0032297631,0.028375775,0.0011534868,0.0048446446,0.015687421,0.0039218552,0.007497664,0.012111612,0.002537671,0.023761827,0.021339506,0.0039218552,0.067017585,0.031605538,0.006805572,0.13968726,0.024799967,0.009804638,0.14568539,0.005882783,0.007959059,0.063211076,0.00011534868,0.0066902237,0.014649282,0.0,0.0038065065,0.0019609276,0.0,0.0006920921,0.00011534868,0.0,0.0005767434,0.0,0.0,0.00011534868,0.0020762763,0.010842776,0.0013841842,0.0005767434,0.0013841842,0.0034604603,0.0017302302,0.00023069736,0.0043832497,0.004729296,0.00092278945,0.0064595263,0.0078437105,0.00023069736,0.010150684,0.014764631,0.0,0.010381381,0.013611144,0.0,0.005421388,0.0061134803,0.0,0.0032297631,0.0008074408,0.0,0.0011534868,0.00011534868,0.0,0.00034604606,0.0,0.0,0.00011534868,0.0,0.0,0.0006920921,0.0021916248,0.016840907,0.0011534868,0.0040372037,0.0034604603,0.0024223223,0.0020762763,0.00011534868,0.004613947,0.0006920921,0.0,0.0053060395,0.0,0.0,0.0066902237,0.0,0.0,0.006228829,0.0,0.0,0.0039218552,0.0,0.0,0.0013841842,0.0,0.0,0.0011534868,0.0,0.0,0.00092278945,0.0,0.0,0.0005767434,0.0,0.0,0.00034604606,0.004613947,0.80605656,0.0029990657,0.014072539,0.010612079,0.011765566,0.0481004,0.0051906905,0.02283904,0.019839972,0.07589943,0.044063196,0.021339506,0.0014995328,0.071285486,0.09274034,0.0,0.05525202,0.050638072,0.0,0.011073474,0.0019609276,0.0,0.0034604603,0.0,0.0,0.0010381382,0.0,0.0,0.0005767434,0.0,0.0,0.00092278945,0.0,0.0,0.0006920921,0.012688355,0.045101333,0.0031144144,0.06736363,0.004729296,0.0043832497,0.09654684,0.0044985986,0.007613013,0.022377644,0.0070362696,0.007497664,0.02537671,0.00011534868,0.0036911578,0.02007067,0.0,0.0006920921,0.0027683685,0.0,0.00011534868,0.00023069736,0.0,0.00023069736,0.0,0.0,0.00011534868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010381382,0.013611144,0.04440924,0.004267901,0.017532999,0.0078437105,0.002883717,0.0064595263,0.0011534868,0.0019609276,0.0014995328,0.0,0.0006920921,0.00023069736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011534868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092278945,0.024453921,0.30694285,0.0024223223,0.020647414,0.007497664,0.0031144144,0.006228829,0.0010381382,0.0013841842,0.0014995328,0.00046139472,0.0012688355,0.00023069736,0.0,0.00034604606,0.00023069736,0.0,0.00046139472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011534868,0.0,0.0,0.0,0.0,0.0,0.00092616526,0.021533342,0.110560976,0.0006946239,0.03380503,0.085091434,0.0045150556,0.009956277,0.018407535,0.009608964,0.02280682,0.003704661,0.012734773,0.046424035,0.011924378,0.010072047,0.04885522,0.008335487,0.0064831567,0.023038361,0.0017365599,0.0019681011,0.008567029,0.00046308263,0.00092616526,0.0020838717,0.0,0.00011577066,0.00023154131,0.0,0.00011577066,0.0,0.0,0.0008103946,0.0,0.0,0.0,0.01748137,0.036004674,0.0,0.0041677435,0.004051973,0.0005788533,0.0027784957,0.0006946239,0.0006946239,0.0035888904,0.0008103946,0.0008103946,0.010072047,0.0019681011,0.0010419359,0.01771291,0.0006946239,0.0016207892,0.018986387,0.00011577066,0.0016207892,0.006830469,0.0,0.0008103946,0.0018523305,0.0,0.00034731196,0.00034731196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086827995,0.018639077,0.00046308263,0.0024311838,0.0011577066,0.0008103946,0.0012734772,0.0005788533,0.0010419359,0.00046308263,0.00011577066,0.0006946239,0.0013892478,0.0,0.0008103946,0.0008103946,0.0,0.0008103946,0.00034731196,0.0,0.00046308263,0.0,0.0,0.00023154131,0.0,0.0,0.00011577066,0.0,0.0,0.0,0.0,0.0,0.00011577066,0.0,0.0,0.00011577066,0.008103946,0.025353774,0.00011577066,0.0078724045,0.0065989275,0.0010419359,0.0030100371,0.0010419359,0.0010419359,0.0021996426,0.00034731196,0.00046308263,0.0006946239,0.00011577066,0.00034731196,0.00023154131,0.0,0.00046308263,0.00011577066,0.0,0.00046308263,0.0,0.0,0.00011577066,0.0,0.0,0.0,0.0,0.0,0.00011577066,0.0,0.0,0.00034731196,0.0,0.0,0.0,0.011577066,0.86341757,0.00046308263,0.029405747,0.016902516,0.0017365599,0.04885522,0.007409322,0.019681012,0.05672762,0.113686785,0.011577066,0.037509695,0.01944947,0.037741233,0.019217929,0.008103946,0.2047983,0.020722948,0.0012734772,0.20618755,0.018523306,0.0,0.06992548,0.012850543,0.0,0.018986387,0.009377424,0.0,0.0060200742,0.0025469544,0.0,0.005093909,0.0006946239,0.0,0.00034731196,0.025238004,0.2067664,0.002662725,0.07710326,0.016786745,0.06737852,0.15015455,0.00879857,0.033920802,0.08208139,0.06494734,0.08821724,0.018523306,0.010998213,0.032300014,0.0048623676,0.0008103946,0.020028323,0.0023154132,0.0,0.014008249,0.0011577066,0.0,0.0078724045,0.0008103946,0.0,0.0049781385,0.0,0.0,0.0027784957,0.0,0.0,0.0027784957,0.0,0.0,0.00023154131,0.03172116,0.036120445,0.0032415783,0.02107026,0.0025469544,0.0049781385,0.0019681011,0.00011577066,0.009608964,0.00023154131,0.00011577066,0.0021996426,0.0,0.0,0.0011577066,0.0,0.0,0.0016207892,0.0,0.0,0.00034731196,0.0,0.0,0.00034731196,0.0,0.0,0.00023154131,0.0,0.0,0.00023154131,0.0,0.0,0.00034731196,0.0,0.0,0.00046308263,0.037278153,0.06043228,0.0020838717,0.025701085,0.0052096797,0.0063673863,0.0060200742,0.0,0.013892479,0.012850543,0.0,0.00532545,0.007177781,0.0,0.0015050186,0.0008103946,0.0,0.0006946239,0.0,0.0,0.00023154131,0.0,0.0,0.00023154131,0.0,0.0,0.00023154131,0.0,0.0,0.00011577066,0.0,0.0,0.00034731196,0.0,0.0,5.86861e-05,0.03262947,0.6922612,0.0001173722,0.02541108,0.18333538,0.0005281749,0.0024648162,0.0057512377,0.00064554706,0.0011150358,0.0020540135,0.0002347444,0.0002347444,0.0004694888,0.0,0.0,0.0,0.0001173722,0.0,0.0,0.0,0.0,0.0,5.86861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001173722,0.0003521166,0.0063380986,0.0,0.0,0.0001173722,0.0,0.0,0.0003521166,0.0,0.0,0.0001173722,0.0,0.0,0.0001173722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001760583,0.0004108027,0.0,0.0,0.0,5.86861e-05,0.0,0.0,5.86861e-05,0.0,0.0,0.0012324081,0.0,0.0,0.00346248,0.0001173722,0.0,0.0010563498,0.0,0.0,0.0001173722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86861e-05,5.86861e-05,0.0014671525,0.0003521166,0.0,0.0,0.00088029145,0.0,5.86861e-05,0.0045188298,5.86861e-05,0.0,0.018075319,0.0015845246,0.0,0.01596262,0.0008216054,0.0,0.0015258386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012089336,0.11930884,0.0001173722,0.00346248,0.005340435,0.0002347444,0.001173722,0.0001173722,0.0005281749,0.0008216054,0.0,0.0002347444,0.0001760583,0.0,0.0002347444,0.0,0.0,0.0001760583,0.0,0.0,5.86861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001173722,0.042664792,0.68246067,0.0004108027,0.022476776,0.047300994,0.0,0.0010563498,0.0001760583,0.0001760583,0.0001173722,0.0,0.0001173722,0.0,0.0,5.86861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042033795,0.9547551,8.775323e-05,0.027379008,0.07744222,0.0,0.00035101292,4.3876615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005265194,0.016585361,0.0,0.0005265194,0.0009652855,0.0,4.3876615e-05,0.0,0.0,4.3876615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007459024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3876615e-05,0.0005265194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013162984,0.00043876615,0.0,0.00043876615,8.775323e-05,4.3876615e-05,0.00039488953,0.0,0.0,0.0003071363,0.0,0.0,0.00057039596,0.0,8.775323e-05,0.0027642266,0.0,8.775323e-05,0.0022815838,0.0,4.3876615e-05,0.00021938307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.775323e-05,0.0023693372,0.0,0.0003071363,0.0,0.0,0.00043876615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013162984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022815838,0.02281584,0.0,0.0003071363,4.3876615e-05,4.3876615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3876615e-05,0.018515931,0.28059095,0.0,0.0039927717,0.0039488953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022180995,0.03908946,0.6454306,0.006617937,0.06719751,0.3794405,0.016763015,0.078869805,0.057052433,0.038980376,0.29464364,0.07592446,0.04494379,0.23260957,0.044071093,0.036944088,0.11334126,0.010617789,0.023635488,0.036289565,0.00029089832,0.011890468,0.007672443,0.0,0.0050907205,0.0015635785,0.0,0.002763534,0.00010908687,0.0,0.0012363178,0.0,0.0,0.0017453899,0.0,0.0,0.0012726801,0.0029453454,0.01890839,0.0034180551,0.0042180256,0.010763237,0.0044725616,0.0029453454,0.0064724875,0.0053816186,0.0037089535,0.008436051,0.0029453454,0.007417907,0.0058543286,0.0015635785,0.008981486,0.0012363178,0.0011635933,0.006908835,0.0006181589,0.0009090572,0.0035635044,0.00014544916,0.00050907204,0.0011999556,0.0,0.0006908835,0.00010908687,0.0,0.00018181145,7.272458e-05,0.0,0.00025453602,0.0,0.0,0.00039998518,0.0011635933,0.0018908391,0.001381767,0.0006908835,0.00029089832,0.0010545064,0.00043634747,3.636229e-05,0.0008363327,0.0,7.272458e-05,0.00029089832,0.0006545212,0.00021817374,0.00018181145,0.0012363178,0.00010908687,0.00018181145,0.001381767,7.272458e-05,0.00054543436,0.00087269495,0.0,0.0003272606,0.00029089832,0.0,3.636229e-05,0.0,0.0,0.0,0.0,0.0,0.00010908687,3.636229e-05,0.0,0.0008363327,0.00050907204,0.0013454047,0.0018908391,0.00094541954,0.00010908687,0.0019635637,0.0006181589,0.0,0.0014181293,0.00025453602,0.0,0.00047270977,7.272458e-05,0.0,0.00021817374,0.0,0.0,7.272458e-05,0.0,0.0,0.00010908687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.272458e-05,0.0,0.0,0.0006181589,0.0009090572,0.0014908538,0.003163519,0.0021090128,0.00029089832,0.005017996,0.0022544619,3.636229e-05,0.009745094,0.0020362881,0.0,0.066906616,0.0030544323,0.0,0.2963163,0.011854107,0.0,0.34253275,0.030107975,0.0,0.09450559,0.003163519,0.0,0.011454121,3.636229e-05,0.0,0.0018181144,0.0,0.0,0.00058179663,0.0,0.0,0.0006908835,0.0,0.0,0.0012363178,0.001381767,0.0014908538,0.0073088203,0.0015999407,7.272458e-05,0.011526845,0.0013454047,0.0,0.02588995,0.00079997035,0.0,0.07287003,0.00094541954,0.0,0.11581389,0.00029089832,0.0,0.042216618,0.0,0.0,0.006254314,0.0,0.0,0.00087269495,0.0,0.0,0.00039998518,0.0,0.0,0.00018181145,0.0,0.0,0.00010908687,0.0,0.0,0.0009090572,0.0023271865,0.005199807,0.0069815596,0.0034544175,0.00039998518,0.007381545,0.00094541954,0.0,0.0067633856,0.00014544916,0.0,0.0024726356,0.0,0.0,0.0012363178,0.0,0.0,0.0010545064,0.0,0.0,0.00050907204,0.0,0.0,3.636229e-05,0.0,0.0,7.272458e-05,0.0,0.0,3.636229e-05,0.0,0.0,0.0,0.0,0.0,0.0015999407,0.014326742,0.10432341,0.007454269,0.010181441,0.0051270826,0.016544841,0.01349041,0.00025453602,0.022180997,0.013199511,3.636229e-05,0.009345109,0.002618085,0.0,0.0033089684,0.00010908687,0.0,0.0013090424,0.0,0.0,0.00054543436,0.0,0.0,0.0003272606,0.0,0.0,0.00018181145,0.0,0.0,3.636229e-05,0.0,0.0,0.00010908687,0.0,0.0
